transaction_id,merchant_id,date,amount_sar,financed,term_days,days_to_repay,status
T-003829,M-1053,2025-10-13,6421,1,21,33,late
T-000600,M-1007,2025-10-14,42139,0,,,cash
T-000872,M-1010,2025-10-14,36956,1,30,24,on_time
T-001065,M-1012,2025-10-14,42573,1,30,24,on_time
T-001174,M-1013,2025-10-14,7077,1,30,16,on_time
T-001388,M-1016,2025-10-14,29104,0,,,cash
T-001535,M-1018,2025-10-14,8703,1,30,22,on_time
T-002920,M-1039,2025-10-14,8181,0,,,cash
T-003443,M-1047,2025-10-14,18181,1,21,34,late
T-000107,M-1002,2025-10-15,40005,0,,,cash
T-000500,M-1006,2025-10-15,35298,0,,,cash
T-000682,M-1008,2025-10-15,30271,1,30,18,on_time
T-000973,M-1011,2025-10-15,49959,1,30,28,on_time
T-001463,M-1017,2025-10-15,35823,1,30,21,on_time
T-001964,M-1024,2025-10-15,10322,0,,,cash
T-002041,M-1025,2025-10-15,28329,1,30,17,on_time
T-002102,M-1026,2025-10-15,19066,1,30,15,on_time
T-002327,M-1029,2025-10-15,25485,0,,,cash
T-002603,M-1033,2025-10-15,7460,0,,,cash
T-002973,M-1040,2025-10-15,22636,0,,,cash
T-003141,M-1043,2025-10-15,13159,1,21,9,on_time
T-003291,M-1045,2025-10-15,4274,1,21,18,on_time
T-003293,M-1045,2025-10-15,12358,1,21,30,late
T-003372,M-1046,2025-10-15,5291,1,21,19,on_time
T-003585,M-1049,2025-10-15,25956,1,21,16,on_time
T-000013,M-1001,2025-10-16,35005,1,30,22,on_time
T-000017,M-1001,2025-10-16,21472,1,30,27,on_time
T-000110,M-1002,2025-10-16,22429,1,30,26,on_time
T-000303,M-1004,2025-10-16,54538,1,30,22,on_time
T-000681,M-1008,2025-10-16,31210,1,30,21,on_time
T-000870,M-1010,2025-10-16,19727,1,30,15,on_time
T-001170,M-1013,2025-10-16,2325,0,,,cash
T-001390,M-1016,2025-10-16,23461,0,,,cash
T-002479,M-1031,2025-10-16,9288,1,30,30,on_time
T-003145,M-1043,2025-10-16,8746,0,,,cash
T-003581,M-1049,2025-10-16,25736,0,,,cash
T-003830,M-1053,2025-10-16,4194,1,21,11,on_time
T-000875,M-1010,2025-10-17,24234,1,30,24,on_time
T-000977,M-1011,2025-10-17,27247,1,30,15,on_time
T-001890,M-1023,2025-10-17,23021,0,,,cash
T-002481,M-1031,2025-10-17,13083,1,30,19,on_time
T-002923,M-1039,2025-10-17,5066,0,,,cash
T-003886,M-1054,2025-10-17,17779,1,21,41,late
T-001066,M-1012,2025-10-18,28693,1,30,29,on_time
T-001068,M-1012,2025-10-18,44078,0,,,cash
T-001175,M-1013,2025-10-18,9310,0,,,cash
T-001319,M-1015,2025-10-18,34399,1,30,29,on_time
T-001747,M-1021,2025-10-18,31688,1,30,17,on_time
T-001886,M-1023,2025-10-18,21787,1,30,16,on_time
T-002106,M-1026,2025-10-18,16131,1,30,26,on_time
T-002970,M-1040,2025-10-18,31161,1,30,21,on_time
T-003085,M-1042,2025-10-18,12207,0,,,cash
T-003214,M-1044,2025-10-18,5174,1,21,8,on_time
T-000212,M-1003,2025-10-19,42832,1,30,28,on_time
T-000968,M-1011,2025-10-19,56511,0,,,cash
T-000975,M-1011,2025-10-19,57135,0,,,cash
T-001243,M-1014,2025-10-19,8443,0,,,cash
T-001597,M-1019,2025-10-19,7887,0,,,cash
T-001816,M-1022,2025-10-19,8267,0,,,cash
T-001818,M-1022,2025-10-19,6548,1,30,26,on_time
T-001891,M-1023,2025-10-19,21557,1,30,22,on_time
T-002477,M-1031,2025-10-19,7523,1,30,24,on_time
T-003517,M-1048,2025-10-19,12122,0,,,cash
T-003648,M-1050,2025-10-19,13584,1,21,14,on_time
T-003942,M-1055,2025-10-19,10500,1,21,30,late
T-000498,M-1006,2025-10-20,31056,1,30,20,on_time
T-001245,M-1014,2025-10-20,13471,1,30,23,on_time
T-001462,M-1017,2025-10-20,22755,1,30,15,on_time
T-001532,M-1018,2025-10-20,32117,1,30,29,on_time
T-001885,M-1023,2025-10-20,13877,1,30,24,on_time
T-001888,M-1023,2025-10-20,21610,1,30,40,late
T-002040,M-1025,2025-10-20,28985,1,30,16,on_time
T-002180,M-1027,2025-10-20,48462,1,30,27,on_time
T-002182,M-1027,2025-10-20,25902,0,,,cash
T-002604,M-1033,2025-10-20,8552,1,30,21,on_time
T-002762,M-1036,2025-10-20,16486,0,,,cash
T-002813,M-1037,2025-10-20,33754,1,30,18,on_time
T-003029,M-1041,2025-10-20,22439,0,,,cash
T-003147,M-1043,2025-10-20,12606,1,21,20,on_time
T-000213,M-1003,2025-10-21,55910,1,30,23,on_time
T-000501,M-1006,2025-10-21,32018,1,30,21,on_time
T-000502,M-1006,2025-10-21,35779,1,30,16,on_time
T-000596,M-1007,2025-10-21,28325,1,30,16,on_time
T-000784,M-1009,2025-10-21,40380,1,30,22,on_time
T-001242,M-1014,2025-10-21,9092,1,30,18,on_time
T-001679,M-1020,2025-10-21,26114,1,30,28,on_time
T-002104,M-1026,2025-10-21,9991,1,30,17,on_time
T-002482,M-1031,2025-10-21,13972,0,,,cash
T-002649,M-1034,2025-10-21,16951,0,,,cash
T-002703,M-1035,2025-10-21,8302,1,30,15,on_time
T-002760,M-1036,2025-10-21,14791,1,30,15,on_time
T-002812,M-1037,2025-10-21,27939,1,30,23,on_time
T-002814,M-1037,2025-10-21,16793,1,30,18,on_time
T-003292,M-1045,2025-10-21,8869,1,21,41,late
T-003649,M-1050,2025-10-21,9163,1,21,19,on_time
T-003775,M-1052,2025-10-21,10407,1,21,32,late
T-003828,M-1053,2025-10-21,3078,0,,,cash
T-000214,M-1003,2025-10-22,28014,0,,,cash
T-000396,M-1005,2025-10-22,21561,1,30,15,on_time
T-001176,M-1013,2025-10-22,12422,1,30,38,late
T-001321,M-1015,2025-10-22,17502,1,30,29,on_time
T-001322,M-1015,2025-10-22,22157,1,30,25,on_time
T-001889,M-1023,2025-10-22,11792,1,30,16,on_time
T-003031,M-1041,2025-10-22,8797,0,,,cash
T-003647,M-1050,2025-10-22,15238,1,21,27,late
T-003943,M-1055,2025-10-22,13583,0,,,cash
T-004002,M-1056,2025-10-22,5073,1,21,26,late
T-000780,M-1009,2025-10-23,23504,1,30,21,on_time
T-000783,M-1009,2025-10-23,50721,0,,,cash
T-001072,M-1012,2025-10-23,23278,1,30,18,on_time
T-001247,M-1014,2025-10-23,9402,1,30,18,on_time
T-002599,M-1033,2025-10-23,9307,0,,,cash
T-002650,M-1034,2025-10-23,21042,1,30,24,on_time
T-002706,M-1035,2025-10-23,9247,1,30,30,on_time
T-002972,M-1040,2025-10-23,24785,0,,,cash
T-003441,M-1047,2025-10-23,16884,1,21,10,on_time
T-003444,M-1047,2025-10-23,18083,1,21,9,on_time
T-000397,M-1005,2025-10-24,16534,0,,,cash
T-000402,M-1005,2025-10-24,25377,1,30,17,on_time
T-001677,M-1020,2025-10-24,25971,1,30,30,on_time
T-002602,M-1033,2025-10-24,14458,1,30,16,on_time
T-003211,M-1044,2025-10-24,13074,0,,,cash
T-003289,M-1045,2025-10-24,5830,0,,,cash
T-003650,M-1050,2025-10-24,9496,1,21,6,on_time
T-004000,M-1056,2025-10-24,5211,1,21,,default
T-000220,M-1003,2025-10-25,21240,1,30,25,on_time
T-000779,M-1009,2025-10-25,38289,1,30,30,on_time
T-000781,M-1009,2025-10-25,54083,1,30,23,on_time
T-000782,M-1009,2025-10-25,49410,1,30,29,on_time
T-000877,M-1010,2025-10-25,15727,1,30,26,on_time
T-001064,M-1012,2025-10-25,27000,0,,,cash
T-001387,M-1016,2025-10-25,23653,1,30,39,late
T-002404,M-1030,2025-10-25,24601,1,30,20,on_time
T-002405,M-1030,2025-10-25,4034,0,,,cash
T-003288,M-1045,2025-10-25,14645,1,21,8,on_time
T-003440,M-1047,2025-10-25,17474,0,,,cash
T-003720,M-1051,2025-10-25,16103,1,21,13,on_time
T-003827,M-1053,2025-10-25,4284,1,21,,default
T-000398,M-1005,2025-10-26,11531,1,30,29,on_time
T-000876,M-1010,2025-10-26,21122,1,30,25,on_time
T-000972,M-1011,2025-10-26,40645,1,30,29,on_time
T-001069,M-1012,2025-10-26,13443,1,30,15,on_time
T-001318,M-1015,2025-10-26,22350,0,,,cash
T-001529,M-1018,2025-10-26,18546,0,,,cash
T-002539,M-1032,2025-10-26,14552,1,30,30,on_time
T-002971,M-1040,2025-10-26,25695,1,30,18,on_time
T-003514,M-1048,2025-10-26,22540,1,21,27,late
T-003999,M-1056,2025-10-26,10926,1,21,7,on_time
T-000308,M-1004,2025-10-27,18662,0,,,cash
T-001531,M-1018,2025-10-27,23427,1,30,21,on_time
T-001678,M-1020,2025-10-27,26568,0,,,cash
T-001965,M-1024,2025-10-27,13567,1,30,25,on_time
T-002258,M-1028,2025-10-27,22312,1,30,15,on_time
T-000012,M-1001,2025-10-28,31999,1,30,25,on_time
T-000307,M-1004,2025-10-28,52416,1,30,25,on_time
T-000598,M-1007,2025-10-28,60374,1,30,16,on_time
T-000787,M-1009,2025-10-28,49550,0,,,cash
T-000878,M-1010,2025-10-28,12183,1,30,17,on_time
T-001070,M-1012,2025-10-28,41558,1,30,24,on_time
T-001173,M-1013,2025-10-28,3598,1,30,17,on_time
T-001594,M-1019,2025-10-28,8029,1,30,28,on_time
T-002408,M-1030,2025-10-28,21171,0,,,cash
T-003032,M-1041,2025-10-28,6650,0,,,cash
T-003286,M-1045,2025-10-28,11945,0,,,cash
T-000116,M-1002,2025-10-29,18542,1,30,17,on_time
T-000595,M-1007,2025-10-29,41320,1,30,28,on_time
T-000871,M-1010,2025-10-29,23163,1,30,20,on_time
T-001459,M-1017,2025-10-29,37901,0,,,cash
T-002260,M-1028,2025-10-29,18697,1,30,18,on_time
T-002406,M-1030,2025-10-29,16069,1,30,16,on_time
T-002478,M-1031,2025-10-29,9299,1,30,24,on_time
T-003146,M-1043,2025-10-29,11884,1,21,15,on_time
T-003290,M-1045,2025-10-29,6179,1,21,6,on_time
T-003369,M-1046,2025-10-29,11386,1,21,9,on_time
T-003584,M-1049,2025-10-29,20154,1,21,43,late
T-003722,M-1051,2025-10-29,7645,1,21,11,on_time
T-003777,M-1052,2025-10-29,11135,0,,,cash
T-003885,M-1054,2025-10-29,19904,1,21,,default
T-001250,M-1014,2025-10-30,10635,1,30,41,late
T-001394,M-1016,2025-10-30,12628,1,30,30,on_time
T-002334,M-1029,2025-10-30,18457,1,30,19,on_time
T-002409,M-1030,2025-10-30,13693,1,30,28,on_time
T-002483,M-1031,2025-10-30,7343,1,30,19,on_time
T-003088,M-1042,2025-10-30,24492,1,30,18,on_time
T-003219,M-1044,2025-10-30,28871,1,21,21,on_time
T-003779,M-1052,2025-10-30,8062,0,,,cash
T-000018,M-1001,2025-10-31,16577,1,30,30,on_time
T-000019,M-1001,2025-10-31,22592,1,30,25,on_time
T-000123,M-1002,2025-10-31,14280,0,,,cash
T-001180,M-1013,2025-10-31,10116,1,30,25,on_time
T-002185,M-1027,2025-10-31,29162,1,30,16,on_time
T-002337,M-1029,2025-10-31,9916,1,30,23,on_time
T-002653,M-1034,2025-10-31,16767,1,30,25,on_time
T-000022,M-1001,2025-11-01,18794,1,30,17,on_time
T-001181,M-1013,2025-11-01,9237,1,30,19,on_time
T-001680,M-1020,2025-11-01,11213,1,30,25,on_time
T-002766,M-1036,2025-11-01,20301,1,30,25,on_time
T-003087,M-1042,2025-11-01,10922,1,30,24,on_time
T-003373,M-1046,2025-11-01,9419,1,21,20,on_time
T-003378,M-1046,2025-11-01,13378,1,21,34,late
T-003652,M-1050,2025-11-01,12975,1,21,34,late
T-003781,M-1052,2025-11-01,5528,1,21,31,late
T-003949,M-1055,2025-11-01,8246,1,21,29,late
T-000606,M-1007,2025-11-02,35204,0,,,cash
T-001468,M-1017,2025-11-02,24514,1,30,28,on_time
T-001540,M-1018,2025-11-02,28089,1,30,16,on_time
T-001756,M-1021,2025-11-02,17956,1,30,28,on_time
T-001971,M-1024,2025-11-02,15423,1,30,21,on_time
T-002268,M-1028,2025-11-02,27763,1,30,19,on_time
T-003655,M-1050,2025-11-02,15338,1,21,16,on_time
T-000601,M-1007,2025-11-03,27691,1,30,29,on_time
T-000605,M-1007,2025-11-03,38660,1,30,22,on_time
T-000695,M-1008,2025-11-03,21892,1,30,18,on_time
T-002186,M-1027,2025-11-03,28368,0,,,cash
T-002189,M-1027,2025-11-03,26592,1,30,20,on_time
T-002265,M-1028,2025-11-03,24390,0,,,cash
T-002410,M-1030,2025-11-03,15191,0,,,cash
T-002815,M-1037,2025-11-03,10229,0,,,cash
T-002974,M-1040,2025-11-03,18993,0,,,cash
T-003037,M-1041,2025-11-03,25014,1,30,28,on_time
T-003089,M-1042,2025-11-03,18036,1,30,29,on_time
T-003090,M-1042,2025-11-03,33662,1,30,30,on_time
T-003148,M-1043,2025-11-03,19961,1,21,11,on_time
T-003296,M-1045,2025-11-03,4551,1,21,9,on_time
T-003519,M-1048,2025-11-03,10270,1,21,30,late
T-003724,M-1051,2025-11-03,6781,0,,,cash
T-000315,M-1004,2025-11-04,20673,1,30,18,on_time
T-000410,M-1005,2025-11-04,18762,1,30,24,on_time
T-001251,M-1014,2025-11-04,13847,1,30,17,on_time
T-001603,M-1019,2025-11-04,5555,1,30,19,on_time
T-002333,M-1029,2025-11-04,17963,1,30,23,on_time
T-002545,M-1032,2025-11-04,8349,1,30,29,on_time
T-003035,M-1041,2025-11-04,11719,1,30,24,on_time
T-003294,M-1045,2025-11-04,14788,0,,,cash
T-003298,M-1045,2025-11-04,13560,1,21,20,on_time
T-003523,M-1048,2025-11-04,36891,1,21,28,late
T-003887,M-1054,2025-11-04,8767,1,21,,default
T-004003,M-1056,2025-11-04,3980,1,21,7,on_time
T-000310,M-1004,2025-11-05,25624,1,30,30,on_time
T-000411,M-1005,2025-11-05,18126,0,,,cash
T-000983,M-1011,2025-11-05,100608,1,30,15,on_time
T-001073,M-1012,2025-11-05,46914,1,30,54,late
T-001078,M-1012,2025-11-05,26789,0,,,cash
T-001685,M-1020,2025-11-05,4838,0,,,cash
T-003778,M-1052,2025-11-05,5081,0,,,cash
T-000126,M-1002,2025-11-06,25628,0,,,cash
T-000880,M-1010,2025-11-06,39297,1,30,23,on_time
T-001330,M-1015,2025-11-06,28122,1,30,27,on_time
T-002607,M-1033,2025-11-06,13280,1,30,17,on_time
T-002711,M-1035,2025-11-06,9731,1,30,20,on_time
T-003151,M-1043,2025-11-06,43583,1,21,24,late
T-003445,M-1047,2025-11-06,14385,0,,,cash
T-003522,M-1048,2025-11-06,26502,1,21,15,on_time
T-003831,M-1053,2025-11-06,2140,1,21,26,late
T-000118,M-1002,2025-11-07,48301,1,30,22,on_time
T-001179,M-1013,2025-11-07,4399,1,30,19,on_time
T-001684,M-1020,2025-11-07,14076,1,30,28,on_time
T-001822,M-1022,2025-11-07,14817,0,,,cash
T-002544,M-1032,2025-11-07,21793,1,30,22,on_time
T-002546,M-1032,2025-11-07,9322,1,30,41,late
T-002767,M-1036,2025-11-07,13332,1,30,19,on_time
T-003217,M-1044,2025-11-07,27170,1,21,46,late
T-000021,M-1001,2025-11-08,36429,0,,,cash
T-000121,M-1002,2025-11-08,7268,1,30,28,on_time
T-000122,M-1002,2025-11-08,19009,0,,,cash
T-000225,M-1003,2025-11-08,24757,0,,,cash
T-000309,M-1004,2025-11-08,28465,0,,,cash
T-000797,M-1009,2025-11-08,42610,1,30,30,on_time
T-001396,M-1016,2025-11-08,14441,1,30,28,on_time
T-002184,M-1027,2025-11-08,17849,1,30,24,on_time
T-002543,M-1032,2025-11-08,11352,0,,,cash
T-002818,M-1037,2025-11-08,14834,1,30,29,on_time
T-003833,M-1053,2025-11-08,2211,1,21,,default
T-000117,M-1002,2025-11-09,32263,1,30,22,on_time
T-000405,M-1005,2025-11-09,24556,1,30,29,on_time
T-000409,M-1005,2025-11-09,15720,0,,,cash
T-000607,M-1007,2025-11-09,45669,1,30,30,on_time
T-000795,M-1009,2025-11-09,63318,1,30,28,on_time
T-000981,M-1011,2025-11-09,43465,1,30,24,on_time
T-001253,M-1014,2025-11-09,11817,1,30,29,on_time
T-001538,M-1018,2025-11-09,54158,1,30,27,on_time
T-001758,M-1021,2025-11-09,14801,0,,,cash
T-002048,M-1025,2025-11-09,16945,1,30,23,on_time
T-002264,M-1028,2025-11-09,46955,1,30,19,on_time
T-002652,M-1034,2025-11-09,7390,1,30,28,on_time
T-003834,M-1053,2025-11-09,2467,0,,,cash
T-000506,M-1006,2025-11-10,22475,0,,,cash
T-000602,M-1007,2025-11-10,30074,1,30,29,on_time
T-000691,M-1008,2025-11-10,27609,1,30,25,on_time
T-001324,M-1015,2025-11-10,29653,0,,,cash
T-001681,M-1020,2025-11-10,6829,1,30,22,on_time
T-001754,M-1021,2025-11-10,22796,0,,,cash
T-002332,M-1029,2025-11-10,14248,0,,,cash
T-002336,M-1029,2025-11-10,25259,1,30,19,on_time
T-002765,M-1036,2025-11-10,11887,1,30,17,on_time
T-003091,M-1042,2025-11-10,18709,1,30,19,on_time
T-003295,M-1045,2025-11-10,26191,1,21,17,on_time
T-003590,M-1049,2025-11-10,33008,1,21,34,late
T-003948,M-1055,2025-11-10,8526,0,,,cash
T-000406,M-1005,2025-11-11,20045,1,30,27,on_time
T-000505,M-1006,2025-11-11,27795,0,,,cash
T-001252,M-1014,2025-11-11,10347,1,30,30,on_time
T-001467,M-1017,2025-11-11,35019,1,30,21,on_time
T-001601,M-1019,2025-11-11,5938,1,30,28,on_time
T-001757,M-1021,2025-11-11,23245,1,30,28,on_time
T-001894,M-1023,2025-11-11,14986,1,30,17,on_time
T-002335,M-1029,2025-11-11,12052,1,30,30,on_time
T-002487,M-1031,2025-11-11,11470,1,30,26,on_time
T-003521,M-1048,2025-11-11,18185,1,21,14,on_time
T-003651,M-1050,2025-11-11,13822,1,21,26,late
T-003832,M-1053,2025-11-11,3618,0,,,cash
T-000312,M-1004,2025-11-12,63117,1,30,17,on_time
T-000692,M-1008,2025-11-12,29015,1,30,21,on_time
T-001328,M-1015,2025-11-12,13450,1,30,25,on_time
T-001600,M-1019,2025-11-12,7056,1,30,28,on_time
T-001682,M-1020,2025-11-12,12286,0,,,cash
T-001968,M-1024,2025-11-12,13868,1,30,29,on_time
T-002411,M-1030,2025-11-12,45625,1,30,29,on_time
T-002412,M-1030,2025-11-12,25192,1,30,27,on_time
T-002654,M-1034,2025-11-12,12701,0,,,cash
T-002764,M-1036,2025-11-12,21115,1,30,22,on_time
T-002977,M-1040,2025-11-12,19285,1,30,28,on_time
T-003036,M-1041,2025-11-12,11665,1,30,30,on_time
T-000511,M-1006,2025-11-13,22110,0,,,cash
T-000794,M-1009,2025-11-13,26284,1,30,18,on_time
T-001248,M-1014,2025-11-13,6195,0,,,cash
T-001599,M-1019,2025-11-13,9461,1,30,15,on_time
T-001752,M-1021,2025-11-13,19443,1,30,15,on_time
T-002109,M-1026,2025-11-13,31669,1,30,22,on_time
T-002112,M-1026,2025-11-13,32386,1,30,18,on_time
T-003374,M-1046,2025-11-13,5942,1,21,18,on_time
T-003377,M-1046,2025-11-13,8194,0,,,cash
T-003449,M-1047,2025-11-13,20891,0,,,cash
T-003780,M-1052,2025-11-13,3398,1,21,,default
T-003945,M-1055,2025-11-13,8834,1,21,37,late
T-000221,M-1003,2025-11-14,22395,1,30,19,on_time
T-000689,M-1008,2025-11-14,27938,1,30,29,on_time
T-000789,M-1009,2025-11-14,21119,1,30,16,on_time
T-000984,M-1011,2025-11-14,54620,1,30,25,on_time
T-001074,M-1012,2025-11-14,33178,0,,,cash
T-001465,M-1017,2025-11-14,17061,1,30,22,on_time
T-001973,M-1024,2025-11-14,8746,1,30,23,on_time
T-002044,M-1025,2025-11-14,4905,0,,,cash
T-002331,M-1029,2025-11-14,7626,1,30,29,on_time
T-002872,M-1038,2025-11-14,32894,1,30,19,on_time
T-003888,M-1054,2025-11-14,14614,1,21,16,on_time
T-000604,M-1007,2025-11-15,8835,1,30,29,on_time
T-000788,M-1009,2025-11-15,32047,1,30,30,on_time
T-001323,M-1015,2025-11-15,17593,0,,,cash
T-002045,M-1025,2025-11-15,16488,1,30,18,on_time
T-002709,M-1035,2025-11-15,10646,1,30,25,on_time
T-002710,M-1035,2025-11-15,6827,1,30,23,on_time
T-003889,M-1054,2025-11-15,7310,1,21,24,late
T-000313,M-1004,2025-11-16,58539,1,30,27,on_time
T-000884,M-1010,2025-11-16,44200,0,,,cash
T-000979,M-1011,2025-11-16,65892,0,,,cash
T-000982,M-1011,2025-11-16,63938,0,,,cash
T-001327,M-1015,2025-11-16,24237,1,30,36,late
T-001329,M-1015,2025-11-16,15740,0,,,cash
T-001605,M-1019,2025-11-16,7157,0,,,cash
T-001753,M-1021,2025-11-16,20513,1,30,24,on_time
T-001755,M-1021,2025-11-16,17058,1,30,27,on_time
T-002111,M-1026,2025-11-16,9952,1,30,26,on_time
T-002655,M-1034,2025-11-16,14633,1,30,15,on_time
T-002708,M-1035,2025-11-16,12903,1,30,16,on_time
T-002976,M-1040,2025-11-16,36162,1,30,23,on_time
T-003034,M-1041,2025-11-16,22138,1,30,29,on_time
T-003297,M-1045,2025-11-16,25693,1,21,16,on_time
T-003446,M-1047,2025-11-16,13180,0,,,cash
T-003587,M-1049,2025-11-16,46339,0,,,cash
T-003654,M-1050,2025-11-16,9859,1,21,21,on_time
T-003725,M-1051,2025-11-16,8439,1,21,25,late
T-003782,M-1052,2025-11-16,7852,0,,,cash
T-000020,M-1001,2025-11-17,41163,1,30,18,on_time
T-000119,M-1002,2025-11-17,22897,0,,,cash
T-000311,M-1004,2025-11-17,39356,1,30,25,on_time
T-000403,M-1005,2025-11-17,26250,1,30,25,on_time
T-000504,M-1006,2025-11-17,21169,1,30,17,on_time
T-000790,M-1009,2025-11-17,57068,1,30,18,on_time
T-000978,M-1011,2025-11-17,76997,1,30,35,late
T-001325,M-1015,2025-11-17,14154,1,30,19,on_time
T-002049,M-1025,2025-11-17,7514,0,,,cash
T-002113,M-1026,2025-11-17,19152,1,30,19,on_time
T-002484,M-1031,2025-11-17,10011,1,30,30,on_time
T-002707,M-1035,2025-11-17,6874,1,30,23,on_time
T-002763,M-1036,2025-11-17,20443,0,,,cash
T-002816,M-1037,2025-11-17,18155,1,30,23,on_time
T-002926,M-1039,2025-11-17,24541,1,30,24,on_time
T-003448,M-1047,2025-11-17,8565,1,21,18,on_time
T-003520,M-1048,2025-11-17,24017,1,21,12,on_time
T-003835,M-1053,2025-11-17,6087,1,21,17,on_time
T-000125,M-1002,2025-11-18,45277,1,30,16,on_time
T-000408,M-1005,2025-11-18,2527,1,30,29,on_time
T-001075,M-1012,2025-11-18,55648,0,,,cash
T-001393,M-1016,2025-11-18,20320,0,,,cash
T-001537,M-1018,2025-11-18,22678,1,30,27,on_time
T-001751,M-1021,2025-11-18,22165,1,30,29,on_time
T-001974,M-1024,2025-11-18,15924,1,30,26,on_time
T-002190,M-1027,2025-11-18,29785,0,,,cash
T-002267,M-1028,2025-11-18,53821,0,,,cash
T-002606,M-1033,2025-11-18,15821,1,30,19,on_time
T-002874,M-1038,2025-11-18,18678,0,,,cash
T-002975,M-1040,2025-11-18,28212,1,30,22,on_time
T-003150,M-1043,2025-11-18,29580,0,,,cash
T-003216,M-1044,2025-11-18,34483,1,21,11,on_time
T-003946,M-1055,2025-11-18,5626,1,21,44,late
T-000120,M-1002,2025-11-19,34117,0,,,cash
T-000222,M-1003,2025-11-19,53195,0,,,cash
T-000404,M-1005,2025-11-19,18575,0,,,cash
T-000688,M-1008,2025-11-19,22257,0,,,cash
T-000690,M-1008,2025-11-19,29546,1,30,23,on_time
T-001178,M-1013,2025-11-19,9302,1,30,19,on_time
T-001184,M-1013,2025-11-19,15589,0,,,cash
T-001896,M-1023,2025-11-19,41918,0,,,cash
T-002656,M-1034,2025-11-19,14829,1,30,28,on_time
T-002817,M-1037,2025-11-19,18951,0,,,cash
T-000226,M-1003,2025-11-20,66680,1,30,20,on_time
T-000407,M-1005,2025-11-20,20612,1,30,26,on_time
T-000509,M-1006,2025-11-20,17047,0,,,cash
T-000791,M-1009,2025-11-20,43261,0,,,cash
T-000793,M-1009,2025-11-20,16920,1,30,22,on_time
T-001539,M-1018,2025-11-20,30849,0,,,cash
T-001823,M-1022,2025-11-20,14898,1,30,27,on_time
T-001895,M-1023,2025-11-20,34533,1,30,21,on_time
T-002605,M-1033,2025-11-20,18111,1,30,24,on_time
T-003086,M-1042,2025-11-20,18210,1,30,24,on_time
T-003726,M-1051,2025-11-20,11163,0,,,cash
T-003727,M-1051,2025-11-20,10860,1,21,,default
T-004004,M-1056,2025-11-20,2616,0,,,cash
T-001541,M-1018,2025-11-21,33448,1,30,19,on_time
T-002485,M-1031,2025-11-21,6471,0,,,cash
T-002925,M-1039,2025-11-21,31670,1,30,21,on_time
T-003218,M-1044,2025-11-21,36089,1,21,6,on_time
T-000503,M-1006,2025-11-22,13506,0,,,cash
T-000507,M-1006,2025-11-22,22629,0,,,cash
T-000694,M-1008,2025-11-22,12820,0,,,cash
T-000696,M-1008,2025-11-22,41204,0,,,cash
T-000879,M-1010,2025-11-22,11794,1,30,30,on_time
T-000980,M-1011,2025-11-22,74308,1,30,19,on_time
T-001182,M-1013,2025-11-22,10869,0,,,cash
T-001249,M-1014,2025-11-22,5944,1,30,30,on_time
T-001464,M-1017,2025-11-22,36402,1,30,30,on_time
T-001604,M-1019,2025-11-22,15207,1,30,30,on_time
T-001686,M-1020,2025-11-22,22531,0,,,cash
T-001821,M-1022,2025-11-22,25369,1,30,15,on_time
T-001892,M-1023,2025-11-22,21582,0,,,cash
T-002043,M-1025,2025-11-22,11688,0,,,cash
T-002046,M-1025,2025-11-22,14248,0,,,cash
T-003588,M-1049,2025-11-22,27009,1,21,12,on_time
T-003589,M-1049,2025-11-22,22829,1,21,17,on_time
T-001395,M-1016,2025-11-23,16499,0,,,cash
T-001397,M-1016,2025-11-23,12889,1,30,19,on_time
T-002110,M-1026,2025-11-23,26912,1,30,16,on_time
T-002187,M-1027,2025-11-23,30939,1,30,28,on_time
T-003376,M-1046,2025-11-23,6511,1,21,10,on_time
T-003447,M-1047,2025-11-23,13213,1,21,6,on_time
T-003653,M-1050,2025-11-23,14194,1,21,18,on_time
T-004005,M-1056,2025-11-23,4892,1,21,40,late
T-000693,M-1008,2025-11-24,24171,1,30,30,on_time
T-000883,M-1010,2025-11-24,19051,1,30,29,on_time
T-001972,M-1024,2025-11-24,15508,1,30,15,on_time
T-001975,M-1024,2025-11-24,15012,1,30,30,on_time
T-002047,M-1025,2025-11-24,9080,1,30,52,late
T-002486,M-1031,2025-11-24,10194,1,30,24,on_time
T-002608,M-1033,2025-11-24,16178,1,30,28,on_time
T-002712,M-1035,2025-11-24,7443,0,,,cash
T-002871,M-1038,2025-11-24,10286,0,,,cash
T-002873,M-1038,2025-11-24,17544,1,30,15,on_time
T-003149,M-1043,2025-11-24,28333,0,,,cash
T-003299,M-1045,2025-11-24,17934,0,,,cash
T-003950,M-1055,2025-11-24,6797,1,21,7,on_time
T-000124,M-1002,2025-11-25,27312,0,,,cash
T-000314,M-1004,2025-11-25,42420,1,30,19,on_time
T-000510,M-1006,2025-11-25,32100,1,30,29,on_time
T-000881,M-1010,2025-11-25,41403,0,,,cash
T-001326,M-1015,2025-11-25,16432,1,30,29,on_time
T-001391,M-1016,2025-11-25,14866,1,30,27,on_time
T-001820,M-1022,2025-11-25,8938,1,30,18,on_time
T-001893,M-1023,2025-11-25,48623,1,30,15,on_time
T-001970,M-1024,2025-11-25,16050,1,30,15,on_time
T-003947,M-1055,2025-11-25,5497,1,21,38,late
T-000508,M-1006,2025-11-26,20493,1,30,18,on_time
